analytical_table_id,configuration_sha256,R,c,epsilon,retained_order_p,m1_canonical_selected_qss,m1_perturbative,signed_error_approximation_minus_qss,absolute_error_e_p,first_omitted_term_indicator,canonical_accepted_depth,canonical_fixed_point_residual,canonical_depth_doubling_difference,canonical_bessel_cf_difference,canonical_root_error_estimate
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.778,0.1728888888888889,2,0.6972300206567364,0.6972250979423869,-4.92271434959779e-06,4.92271434959779e-06,3.0145191257430273e-05,40,5.551115123125783e-16,0.0,0.0,6.687621319442472e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.779,0.1731111111111111,0,0.6972715208379617,0.6666666666666666,-0.030604854171295104,0.030604854171295104,0.02885185185185185,40,1.1102230246251565e-16,0.0,7.771561172376096e-16,1.3378676263497027e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.779,0.1731111111111111,1,0.6972715208379617,0.6955185185185184,-0.0017530023194433086,0.0017530023194433086,0.0017481016460905348,40,1.1102230246251565e-16,0.0,7.771561172376096e-16,1.3378676263497027e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.779,0.1731111111111111,2,0.6972715208379617,0.697266620164609,-4.900673352681295e-06,4.900673352681295e-06,3.026158182898948e-05,40,1.1102230246251565e-16,0.0,7.771561172376096e-16,1.3378676263497027e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.78,0.17333333333333334,0,0.6973130264878953,0.6666666666666666,-0.030646359821228653,0.030646359821228653,0.028888888888888888,40,2.220446049250313e-16,3.3306690738754696e-16,0.0,2.6764222703066803e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.78,0.17333333333333334,1,0.6973130264878953,0.6955555555555556,-0.0017574709323396887,0.0017574709323396887,0.0017525925925925925,40,2.220446049250313e-16,3.3306690738754696e-16,0.0,2.6764222703066803e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.78,0.17333333333333334,2,0.6973130264878953,0.6973081481481481,-4.878339747160787e-06,4.878339747160787e-06,3.0378271604938274e-05,40,2.220446049250313e-16,3.3306690738754696e-16,0.0,2.6764222703066803e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.781,0.17355555555555557,0,0.697354537605081,0.6666666666666666,-0.030687870938414408,0.030687870938414408,0.028925925925925928,40,5.551115123125783e-16,0.0,9.992007221626409e-16,6.69277395177886e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.781,0.17355555555555557,1,0.697354537605081,0.6955925925925925,-0.0017619450124884972,0.0017619450124884972,0.0017570893004115228,40,5.551115123125783e-16,0.0,9.992007221626409e-16,6.69277395177886e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.781,0.17355555555555557,2,0.697354537605081,0.6973496818930041,-4.855712076978769e-06,4.855712076978769e-06,3.0495260969364437e-05,40,5.551115123125783e-16,0.0,9.992007221626409e-16,6.69277395177886e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.782,0.17377777777777778,0,0.697396054188058,0.6666666666666666,-0.030729387521391316,0.030729387521391316,0.02896296296296296,40,2.220446049250313e-16,3.3306690738754696e-16,4.440892098500626e-16,2.677797184026695e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.782,0.17377777777777778,1,0.697396054188058,0.6956296296296296,-0.0017664245584283478,0.0017664245584283478,0.001761591769547325,40,2.220446049250313e-16,3.3306690738754696e-16,4.440892098500626e-16,2.677797184026695e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.782,0.17377777777777778,2,0.697396054188058,0.6973912213991769,-4.83278888108174e-06,4.83278888108174e-06,3.061255030635574e-05,40,2.220446049250313e-16,3.3306690738754696e-16,4.440892098500626e-16,2.677797184026695e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.783,0.17400000000000002,0,0.6974375762353637,0.6666666666666666,-0.030770909568697102,0.030770909568697102,0.029,40,2.220446049250313e-16,3.3306690738754696e-16,2.220446049250313e-16,2.6784850803647973e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.783,0.17400000000000002,1,0.6974375762353637,0.6956666666666667,-0.0017709095686970766,0.0017709095686970766,0.0017661,40,2.220446049250313e-16,3.3306690738754696e-16,2.220446049250313e-16,2.6784850803647973e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.783,0.17400000000000002,2,0.6974375762353637,0.6974327666666668,-4.80956869697291e-06,4.80956869697291e-06,3.073014000000001e-05,40,2.220446049250313e-16,3.3306690738754696e-16,2.220446049250313e-16,2.6784850803647973e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.784,0.17422222222222222,0,0.6974791037455326,0.6666666666666666,-0.03081243707886594,0.03081243707886594,0.029037037037037035,40,5.551115123125783e-16,0.0,3.3306690738754696e-16,6.697933174596206e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.784,0.17422222222222222,1,0.6974791037455326,0.6957037037037037,-0.0017754000418288562,0.0017754000418288562,0.001770613991769547,40,5.551115123125783e-16,0.0,3.3306690738754696e-16,6.697933174596206e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.784,0.17422222222222222,2,0.6974791037455326,0.6974743176954732,-4.7860500593799316e-06,4.7860500593799316e-06,3.0848030434385006e-05,40,5.551115123125783e-16,0.0,3.3306690738754696e-16,6.697933174596206e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.785,0.17444444444444446,0,0.6975206367170907,0.6666666666666666,-0.030853970050424118,0.030853970050424118,0.029074074074074075,40,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,1.3399308762801723e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.785,0.17444444444444446,1,0.6975206367170907,0.6957407407407407,-0.0017798959763500877,0.0017798959763500877,0.0017751337448559672,40,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,1.3399308762801723e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.785,0.17444444444444446,2,0.6975206367170907,0.6975158744855966,-4.762231494148672e-06,4.762231494148672e-06,3.096622199359855e-05,40,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,1.3399308762801723e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.786,0.17466666666666666,0,0.697562175148566,0.6666666666666666,-0.03089550848189937,0.03089550848189937,0.02911111111111111,40,6.661338147750939e-16,3.3306690738754696e-16,1.1102230246251565e-15,8.04165158592884e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.786,0.17466666666666666,1,0.697562175148566,0.6957777777777778,-0.001784397370788171,0.001784397370788171,0.0017796592592592589,40,6.661338147750939e-16,3.3306690738754696e-16,1.1102230246251565e-15,8.04165158592884e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.786,0.17466666666666666,2,0.697562175148566,0.6975574370370371,-4.7381115289013565e-06,4.7381115289013565e-06,3.10847150617284e-05,40,6.661338147750939e-16,3.3306690738754696e-16,1.1102230246251565e-15,8.04165158592884e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.787,0.1748888888888889,0,0.6976037190384783,0.6666666666666666,-0.030937052371811657,0.030937052371811657,0.02914814814814815,40,5.551115123125783e-16,8.881784197001252e-16,4.440892098500626e-16,6.703098995497041e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.787,0.1748888888888889,1,0.6976037190384783,0.6958148148148148,-0.0017889042236635122,0.0017889042236635122,0.0017841905349794238,40,5.551115123125783e-16,8.881784197001252e-16,4.440892098500626e-16,6.703098995497041e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.787,0.1748888888888889,2,0.6976037190384783,0.6975990053497942,-4.71368868404376e-06,4.71368868404376e-06,3.1203510022862376e-05,40,5.551115123125783e-16,8.881784197001252e-16,4.440892098500626e-16,6.703098995497041e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.788,0.1751111111111111,0,0.6976452683853464,0.6666666666666666,-0.03097860171867972,0.03097860171867972,0.029185185185185182,40,7.771561172376096e-16,5.551115123125783e-16,3.3306690738754696e-16,9.386751364691558e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.788,0.1751111111111111,1,0.6976452683853464,0.6958518518518517,-0.0017934165334946295,0.0017934165334946295,0.0017887275720164606,40,7.771561172376096e-16,5.551115123125783e-16,3.3306690738754696e-16,9.386751364691558e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.788,0.1751111111111111,2,0.6976452683853464,0.6976405794238683,-4.688961478094278e-06,4.688961478094278e-06,3.132260726108825e-05,40,7.771561172376096e-16,5.551115123125783e-16,3.3306690738754696e-16,9.386751364691558e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.789,0.17533333333333334,0,0.6976868231876834,0.6666666666666666,-0.03102015652101675,0.03102015652101675,0.029222222222222222,40,4.440892098500626e-16,3.3306690738754696e-16,3.3306690738754696e-16,5.365237236360582e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.789,0.17533333333333334,1,0.6976868231876834,0.6958888888888889,-0.0017979342987944902,0.0017979342987944902,0.0017932703703703705,40,4.440892098500626e-16,3.3306690738754696e-16,3.3306690738754696e-16,5.365237236360582e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.789,0.17533333333333334,2,0.6976868231876834,0.6976821592592592,-4.663928424131214e-06,4.663928424131214e-06,3.144200716049383e-05,40,4.440892098500626e-16,3.3306690738754696e-16,3.3306690738754696e-16,5.365237236360582e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.79,0.17555555555555558,0,0.6977283834440001,0.6666666666666666,-0.031061716777333492,0.031061716777333492,0.029259259259259263,40,0.0,3.3306690738754696e-16,4.440892098500626e-16,2.5997414246195755e-94
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.79,0.17555555555555558,1,0.6977283834440001,0.6959259259259258,-0.0018024575180742852,0.0018024575180742852,0.0017978189300411525,40,0.0,3.3306690738754696e-16,4.440892098500626e-16,2.5997414246195755e-94
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.79,0.17555555555555558,2,0.6977283834440001,0.697723744855967,-4.6385880331234475e-06,4.6385880331234475e-06,3.1561710105166906e-05,40,0.0,3.3306690738754696e-16,4.440892098500626e-16,2.5997414246195755e-94
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.791,0.17577777777777778,0,0.6977699491528039,0.6666666666666666,-0.03110328248613725,0.03110328248613725,0.029296296296296296,40,1.1102230246251565e-16,0.0,0.0,1.3419994067021445e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.791,0.17577777777777778,1,0.6977699491528039,0.6959629629629629,-0.0018069861898409867,0.0018069861898409867,0.0018023732510288066,40,1.1102230246251565e-16,0.0,0.0,1.3419994067021445e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.791,0.17577777777777778,2,0.6977699491528039,0.6977653362139917,-4.612938812154077e-06,4.612938812154077e-06,3.1681716479195245e-05,40,1.1102230246251565e-16,0.0,0.0,1.3419994067021445e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.792,0.17600000000000002,0,0.6978115203125965,0.6666666666666666,-0.031144853645929893,0.031144853645929893,0.029333333333333336,40,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16,2.6846893520131794e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.792,0.17600000000000002,1,0.6978115203125965,0.696,-0.0018115203125965706,0.0018115203125965706,0.0018069333333333335,40,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16,2.6846893520131794e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.792,0.17600000000000002,2,0.6978115203125965,0.6978069333333333,-4.586979263199176e-06,4.586979263199176e-06,3.180202666666668e-05,40,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16,2.6846893520131794e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.793,0.17622222222222222,0,0.6978530969218777,0.6666666666666666,-0.03118643025521106,0.03118643025521106,0.02937037037037037,40,5.551115123125783e-16,3.3306690738754696e-16,4.440892098500626e-16,6.713450461924409e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.793,0.17622222222222222,1,0.6978530969218777,0.696037037037037,-0.0018160598848406817,0.0018160598848406817,0.0018114991769547324,40,5.551115123125783e-16,3.3306690738754696e-16,4.440892098500626e-16,6.713450461924409e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.793,0.17622222222222222,2,0.6978530969218777,0.6978485362139917,-4.56070788601437e-06,4.56070788601437e-06,3.192264105166895e-05,40,5.551115123125783e-16,3.3306690738754696e-16,4.440892098500626e-16,6.713450461924409e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.794,0.17644444444444446,0,0.6978946789791409,0.6666666666666666,-0.031228012312474296,0.031228012312474296,0.02940740740740741,40,3.3306690738754696e-16,0.0,3.3306690738754696e-16,4.029106967679481e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.794,0.17644444444444446,1,0.6978946789791409,0.6960740740740741,-0.0018206049050668582,0.0018206049050668582,0.0018160707818930043,40,3.3306690738754696e-16,0.0,3.3306690738754696e-16,4.029106967679481e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.794,0.17644444444444446,2,0.6978946789791409,0.6978901448559671,-4.5341231738049714e-06,4.5341231738049714e-06,3.2043560018289904e-05,40,3.3306690738754696e-16,0.0,3.3306690738754696e-16,4.029106967679481e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.795,0.17666666666666667,0,0.697936266482879,0.6666666666666666,-0.03126959981621236,0.03126959981621236,0.029444444444444443,40,1.1102230246251565e-16,0.0,4.440892098500626e-16,1.3433813665875478e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.795,0.17666666666666667,1,0.697936266482879,0.6961111111111111,-0.0018251553717678615,0.0018251553717678615,0.0018206481481481478,40,1.1102230246251565e-16,0.0,4.440892098500626e-16,1.3433813665875478e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.795,0.17666666666666667,2,0.697936266482879,0.6979317592592592,-4.5072236197762905e-06,4.5072236197762905e-06,3.2164783950617285e-05,40,1.1102230246251565e-16,0.0,4.440892098500626e-16,1.3433813665875478e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.796,0.1768888888888889,0,0.6979778594315793,0.6666666666666666,-0.031311192764912676,0.031311192764912676,0.029481481481481484,40,3.3306690738754696e-16,5.551115123125783e-16,4.440892098500626e-16,4.0311816735724415e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.796,0.1768888888888889,1,0.6979778594315793,0.6961481481481481,-0.0018297112834312346,0.0018297112834312346,0.0018252312757201644,40,3.3306690738754696e-16,5.551115123125783e-16,4.440892098500626e-16,4.0311816735724415e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.796,0.1768888888888889,2,0.6979778594315793,0.6979733794238682,-4.480007711138434e-06,4.480007711138434e-06,3.228631323273892e-05,40,3.3306690738754696e-16,5.551115123125783e-16,4.440892098500626e-16,4.0311816735724415e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.797,0.1771111111111111,0,0.6980194578237252,0.6666666666666666,-0.03135279115705858,0.03135279115705858,0.029518518518518517,40,2.220446049250313e-16,3.3306690738754696e-16,3.3306690738754696e-16,2.6881464595180883e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.797,0.1771111111111111,1,0.6980194578237252,0.6961851851851852,-0.0018342726385399688,0.0018342726385399688,0.0018298201646090532,40,2.220446049250313e-16,3.3306690738754696e-16,3.3306690738754696e-16,2.6881464595180883e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.797,0.1771111111111111,2,0.6980194578237252,0.6980150053497943,-4.452473930882661e-06,4.452473930882661e-06,3.2408148248742565e-05,40,2.220446049250313e-16,3.3306690738754696e-16,3.3306690738754696e-16,2.6881464595180883e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.798,0.17733333333333334,0,0.6980610616577961,0.6666666666666666,-0.031394394991129504,0.031394394991129504,0.029555555555555557,40,2.220446049250313e-16,2.220446049250313e-16,5.551115123125783e-16,2.6888387646966107e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.798,0.17733333333333334,1,0.6980610616577961,0.6962222222222222,-0.0018388394355739468,0.0018388394355739468,0.0018344148148148147,40,2.220446049250313e-16,2.220446049250313e-16,5.551115123125783e-16,2.6888387646966107e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.798,0.17733333333333334,2,0.6980610616577961,0.6980566370370369,-4.424620759224673e-06,4.424620759224673e-06,3.2530289382716054e-05,40,2.220446049250313e-16,2.220446049250313e-16,5.551115123125783e-16,2.6888387646966107e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.799,0.17755555555555558,0,0.6981026709322699,0.6666666666666666,-0.031436004265603223,0.031436004265603223,0.029592592592592594,40,1.1102230246251565e-16,0.0,0.0,1.3447656823479792e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.799,0.17755555555555558,1,0.6981026709322699,0.6962592592592591,-0.0018434116730107197,0.0018434116730107197,0.0018390152263374488,40,1.1102230246251565e-16,0.0,0.0,1.3447656823479792e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.799,0.17755555555555558,2,0.6981026709322699,0.6980982744855966,-4.396446673271548e-06,4.396446673271548e-06,3.265273701874715e-05,40,1.1102230246251565e-16,0.0,0.0,1.3447656823479792e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.8,0.17777777777777778,0,0.6981442856456171,0.6666666666666666,-0.03147761897895052,0.03147761897895052,0.02962962962962963,40,2.220446049250313e-16,0.0,5.551115123125783e-16,2.6902242596281917e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.8,0.17777777777777778,1,0.6981442856456171,0.6962962962962963,-0.0018479893493208444,0.0018479893493208444,0.0018436213991769547,40,2.220446049250313e-16,0.0,5.551115123125783e-16,2.6902242596281917e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.8,0.17777777777777778,2,0.6981442856456171,0.6981399176954732,-4.367950143913113e-06,4.367950143913113e-06,3.277549154092365e-05,40,2.220446049250313e-16,0.0,5.551115123125783e-16,2.6902242596281917e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.801,0.17800000000000002,0,0.6981859057963076,0.6666666666666666,-0.03151923912964094,0.03151923912964094,0.029666666666666668,40,4.440892098500626e-16,3.3306690738754696e-16,7.771561172376096e-16,5.381834899210665e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.801,0.17800000000000002,1,0.6981859057963076,0.6963333333333332,-0.0018525724629743223,0.0018525724629743223,0.0018482333333333333,40,4.440892098500626e-16,3.3306690738754696e-16,7.771561172376096e-16,5.381834899210665e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.801,0.17800000000000002,2,0.6981859057963076,0.6981815666666666,-4.339129640928974e-06,4.339129640928974e-06,3.2898553333333345e-05,40,4.440892098500626e-16,3.3306690738754696e-16,7.771561172376096e-16,5.381834899210665e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.802,0.17822222222222223,0,0.6982275313828049,0.6666666666666666,-0.03156086471613828,0.03156086471613828,0.029703703703703704,40,5.551115123125783e-16,0.0,9.992007221626409e-16,6.729027336848415e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.802,0.17822222222222223,1,0.6982275313828049,0.6963703703703703,-0.001857161012434605,0.001857161012434605,0.0018528510288065845,40,5.551115123125783e-16,0.0,9.992007221626409e-16,6.729027336848415e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.802,0.17822222222222223,2,0.6982275313828049,0.6982232213991769,-4.3099836279925086e-06,4.3099836279925086e-06,3.302192278006402e-05,40,5.551115123125783e-16,0.0,9.992007221626409e-16,6.729027336848415e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.803,0.17844444444444446,0,0.69826916240357,0.6666666666666666,-0.031602495736903324,0.031602495736903324,0.02974074074074074,40,5.551115123125783e-16,3.3306690738754696e-16,1.1102230246251565e-16,6.730761787855596e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.803,0.17844444444444446,1,0.69826916240357,0.6964074074074074,-0.00186175499616259,0.00186175499616259,0.0018574744855967078,40,5.551115123125783e-16,3.3306690738754696e-16,1.1102230246251565e-16,6.730761787855596e-16
FIG3_CANONICAL_QSS_V2,72c2f02795c9120fd3fd7cf2ad8b371f0d5ccc32a8efacf6b2d0a8ca09cb384e,2.0,0.803,0.17844444444444446,2,0.69826916240357,0.6982648818930041,-4.280510565890516e-06,4.280510565890516e-06,3.3145600265203485e-05,40,5.551115123125783e-16,3.3306690738754696e-16,1.1102230246251565e-16,6.730761787855596e-16
