R,c,replicate,k,seed,window_start,window_end,valid_time_points,replicate_time_average,extinction_time,censoring_time,peak_active,infection_events,identification_events,traced_removals
1.5,0.25,77,1,17771750049231706395,3.0,3.25,26,0.5936286843988479,nan,nan,473,1480,1026,142
1.5,0.25,77,2,17771750049231706395,3.0,3.25,26,0.2827768427224118,nan,nan,473,1480,1026,142
1.5,0.25,77,3,17771750049231706395,3.0,3.25,26,0.12559598571682107,nan,nan,473,1480,1026,142
1.5,0.25,78,1,12273140097185911062,3.0,3.25,26,0.6249181848360851,nan,nan,509,1449,966,134
1.5,0.25,78,2,12273140097185911062,3.0,3.25,26,0.2630106154855242,nan,nan,509,1449,966,134
1.5,0.25,78,3,12273140097185911062,3.0,3.25,26,0.08461771432195826,nan,nan,509,1449,966,134
1.5,0.25,79,1,1294617409657146901,3.0,3.25,26,0.5997693714522445,nan,nan,626,1832,1208,158
1.5,0.25,79,2,1294617409657146901,3.0,3.25,26,0.2443396336799066,nan,nan,626,1832,1208,158
1.5,0.25,79,3,1294617409657146901,3.0,3.25,26,0.07143712973854095,nan,nan,626,1832,1208,158
1.5,0.25,80,1,14203145034854814594,3.0,3.25,26,0.6605092618023214,nan,nan,530,1543,1023,162
1.5,0.25,80,2,14203145034854814594,3.0,3.25,26,0.305964329140426,nan,nan,530,1543,1023,162
1.5,0.25,80,3,14203145034854814594,3.0,3.25,26,0.10132306636353522,nan,nan,530,1543,1023,162
1.5,0.25,81,1,17356134731962128543,3.0,3.25,26,0.6361831535801605,nan,nan,652,1775,1105,181
1.5,0.25,81,2,17356134731962128543,3.0,3.25,26,0.26202607469679606,nan,nan,652,1775,1105,181
1.5,0.25,81,3,17356134731962128543,3.0,3.25,26,0.07684530243269853,nan,nan,652,1775,1105,181
1.5,0.25,82,1,5904632462813507125,3.0,3.25,26,0.6357173012082955,nan,nan,521,1454,958,143
1.5,0.25,82,2,5904632462813507125,3.0,3.25,26,0.3005450354405449,nan,nan,521,1454,958,143
1.5,0.25,82,3,5904632462813507125,3.0,3.25,26,0.12696010016278378,nan,nan,521,1454,958,143
1.5,0.25,83,1,9751389784556471869,3.0,3.25,26,0.5687175531687738,nan,nan,657,1892,1240,169
1.5,0.25,83,2,9751389784556471869,3.0,3.25,26,0.21162090938031464,nan,nan,657,1892,1240,169
1.5,0.25,83,3,9751389784556471869,3.0,3.25,26,0.05325894445616947,nan,nan,657,1892,1240,169
1.5,0.25,84,1,1075016405820850977,3.0,3.25,26,0.6364510840066013,nan,nan,626,1540,968,106
1.5,0.25,84,2,1075016405820850977,3.0,3.25,26,0.31955708001231187,nan,nan,626,1540,968,106
1.5,0.25,84,3,1075016405820850977,3.0,3.25,26,0.139036147345705,nan,nan,626,1540,968,106
1.5,0.25,85,1,9846043554305586747,3.0,3.25,26,0.5966917064561158,nan,nan,502,1488,1014,134
1.5,0.25,85,2,9846043554305586747,3.0,3.25,26,0.2388748225559432,nan,nan,502,1488,1014,134
1.5,0.25,85,3,9846043554305586747,3.0,3.25,26,0.08508346251172036,nan,nan,502,1488,1014,134
1.5,0.25,86,1,6453258743093960608,3.0,3.25,26,0.6467992927074154,nan,nan,766,2000,1212,187
1.5,0.25,86,2,6453258743093960608,3.0,3.25,26,0.2895599962317044,nan,nan,766,2000,1212,187
1.5,0.25,86,3,6453258743093960608,3.0,3.25,26,0.10526772536708535,nan,nan,766,2000,1212,187
1.5,0.25,87,1,3250319606631843756,3.0,3.25,26,0.6134983651214242,nan,nan,330,976,721,89
1.5,0.25,87,2,3250319606631843756,3.0,3.25,26,0.26514777024931874,nan,nan,330,976,721,89
1.5,0.25,87,3,3250319606631843756,3.0,3.25,26,0.09460362223571334,nan,nan,330,976,721,89
1.5,0.25,88,1,2966766489395621919,3.0,3.25,26,0.5885813537204106,nan,nan,499,1440,982,136
1.5,0.25,88,2,2966766489395621919,3.0,3.25,26,0.2312747358143654,nan,nan,499,1440,982,136
1.5,0.25,88,3,2966766489395621919,3.0,3.25,26,0.06459252610689514,nan,nan,499,1440,982,136
1.5,0.25,89,1,6198972880161679504,3.0,3.25,26,0.6460502442359702,nan,nan,603,1640,1032,167
1.5,0.25,89,2,6198972880161679504,3.0,3.25,26,0.2950723914383894,nan,nan,603,1640,1032,167
1.5,0.25,89,3,6198972880161679504,3.0,3.25,26,0.09829511688005116,nan,nan,603,1640,1032,167
1.5,0.25,90,1,18319214811713662145,3.0,3.25,26,0.6149013297514162,nan,nan,641,1735,1100,157
1.5,0.25,90,2,18319214811713662145,3.0,3.25,26,0.2873955878682174,nan,nan,641,1735,1100,157
1.5,0.25,90,3,18319214811713662145,3.0,3.25,26,0.09977731351192222,nan,nan,641,1735,1100,157
1.5,0.25,91,1,4803824985099350629,3.0,3.25,26,0.6384192269424022,nan,nan,583,1605,1037,147
1.5,0.25,91,2,4803824985099350629,3.0,3.25,26,0.2891721532481587,nan,nan,583,1605,1037,147
1.5,0.25,91,3,4803824985099350629,3.0,3.25,26,0.10248763495576035,nan,nan,583,1605,1037,147
1.5,0.25,92,1,15784843246168688618,3.0,3.25,26,0.6584990635634533,nan,nan,453,1278,873,113
1.5,0.25,92,2,15784843246168688618,3.0,3.25,26,0.3325505707470085,nan,nan,453,1278,873,113
1.5,0.25,92,3,15784843246168688618,3.0,3.25,26,0.11018915272936541,nan,nan,453,1278,873,113
1.5,0.25,93,1,18276522269027854948,3.0,3.25,26,0.6265333961156572,nan,nan,598,1634,1049,147
1.5,0.25,93,2,18276522269027854948,3.0,3.25,26,0.25806962207910555,nan,nan,598,1634,1049,147
1.5,0.25,93,3,18276522269027854948,3.0,3.25,26,0.06630539799704739,nan,nan,598,1634,1049,147
1.5,0.25,94,1,7394653888564141892,3.0,3.25,26,0.6302557761391427,nan,nan,402,1255,901,126
1.5,0.25,94,2,7394653888564141892,3.0,3.25,26,0.2691878579464705,nan,nan,402,1255,901,126
1.5,0.25,94,3,7394653888564141892,3.0,3.25,26,0.10481058638069302,nan,nan,402,1255,901,126
1.5,0.25,95,1,18042225070336946522,3.0,3.25,26,0.624745943561484,nan,nan,411,1138,793,97
1.5,0.25,95,2,18042225070336946522,3.0,3.25,26,0.27254338992823723,nan,nan,411,1138,793,97
1.5,0.25,95,3,18042225070336946522,3.0,3.25,26,0.09301492484954389,nan,nan,411,1138,793,97
1.5,0.25,96,1,9613349610554773440,3.0,3.25,26,0.5980480994784587,nan,nan,408,1156,812,114
1.5,0.25,96,2,9613349610554773440,3.0,3.25,26,0.23200702168055184,nan,nan,408,1156,812,114
1.5,0.25,96,3,9613349610554773440,3.0,3.25,26,0.06564164981010344,nan,nan,408,1156,812,114
1.5,0.25,97,1,15699548824079964158,3.0,3.25,26,0.5942750852712774,nan,nan,334,1072,779,120
1.5,0.25,97,2,15699548824079964158,3.0,3.25,26,0.25496586325472853,nan,nan,334,1072,779,120
1.5,0.25,97,3,15699548824079964158,3.0,3.25,26,0.07746864950726615,nan,nan,334,1072,779,120
1.5,0.25,98,1,102864445772089156,3.0,3.25,26,0.6047257154809185,nan,nan,577,1609,1036,159
1.5,0.25,98,2,102864445772089156,3.0,3.25,26,0.2757884336218601,nan,nan,577,1609,1036,159
1.5,0.25,98,3,102864445772089156,3.0,3.25,26,0.11251021558803832,nan,nan,577,1609,1036,159
1.5,0.25,99,1,6220984860170240948,3.0,3.25,26,0.6074888044756265,nan,nan,474,1411,966,131
1.5,0.25,99,2,6220984860170240948,3.0,3.25,26,0.2919596318771841,nan,nan,474,1411,966,131
1.5,0.25,99,3,6220984860170240948,3.0,3.25,26,0.12892121177384078,nan,nan,474,1411,966,131
1.5,0.25,100,1,12078967833791878341,3.0,3.25,26,0.6259984544015466,nan,nan,582,1634,1062,153
1.5,0.25,100,2,12078967833791878341,3.0,3.25,26,0.28343727121808254,nan,nan,582,1634,1062,153
1.5,0.25,100,3,12078967833791878341,3.0,3.25,26,0.09030603391779815,nan,nan,582,1634,1062,153
1.5,0.25,101,1,7762455990571660834,3.0,3.25,26,0.5851108403277927,nan,nan,541,1600,1063,162
1.5,0.25,101,2,7762455990571660834,3.0,3.25,26,0.2500062836379977,nan,nan,541,1600,1063,162
1.5,0.25,101,3,7762455990571660834,3.0,3.25,26,0.08684413927358164,nan,nan,541,1600,1063,162
1.5,0.25,102,1,14605564988163569171,3.0,3.25,26,0.6130508799681558,nan,nan,505,1531,1025,162
1.5,0.25,102,2,14605564988163569171,3.0,3.25,26,0.27096493736879046,nan,nan,505,1531,1025,162
1.5,0.25,102,3,14605564988163569171,3.0,3.25,26,0.08784241156123469,nan,nan,505,1531,1025,162
1.5,0.25,103,1,9757615880552872604,3.0,3.25,26,0.6170612338262995,nan,nan,580,1569,1012,137
1.5,0.25,103,2,9757615880552872604,3.0,3.25,26,0.24093053669850428,nan,nan,580,1569,1012,137
1.5,0.25,103,3,9757615880552872604,3.0,3.25,26,0.0668489666185044,nan,nan,580,1569,1012,137
1.5,0.25,104,1,14065171406737824227,3.0,3.25,26,0.5995761244949929,nan,nan,525,1554,1044,146
1.5,0.25,104,2,14065171406737824227,3.0,3.25,26,0.2408563087657902,nan,nan,525,1554,1044,146
1.5,0.25,104,3,14065171406737824227,3.0,3.25,26,0.07585244414604361,nan,nan,525,1554,1044,146
1.5,0.25,105,1,2500670838659547039,3.0,3.25,26,0.6360686759955106,nan,nan,460,1317,901,119
1.5,0.25,105,2,2500670838659547039,3.0,3.25,26,0.30729145942632086,nan,nan,460,1317,901,119
1.5,0.25,105,3,2500670838659547039,3.0,3.25,26,0.10995119059570564,nan,nan,460,1317,901,119
1.5,0.25,106,1,4969745496502108019,3.0,3.25,26,0.5820216621251497,nan,nan,514,1554,1068,144
1.5,0.25,106,2,4969745496502108019,3.0,3.25,26,0.2429673099558481,nan,nan,514,1554,1068,144
1.5,0.25,106,3,4969745496502108019,3.0,3.25,26,0.07341353036170456,nan,nan,514,1554,1068,144
1.5,0.25,107,1,12717343447637654928,3.0,3.25,26,0.6168939179425342,nan,nan,516,1456,961,140
1.5,0.25,107,2,12717343447637654928,3.0,3.25,26,0.2841434203429164,nan,nan,516,1456,961,140
1.5,0.25,107,3,12717343447637654928,3.0,3.25,26,0.10822294577712716,nan,nan,516,1456,961,140
1.5,0.25,108,1,15618845652493873121,3.0,3.25,26,0.6278234986216714,nan,nan,485,1391,922,153
1.5,0.25,108,2,15618845652493873121,3.0,3.25,26,0.28801866220859285,nan,nan,485,1391,922,153
1.5,0.25,108,3,15618845652493873121,3.0,3.25,26,0.08914430220469965,nan,nan,485,1391,922,153
1.5,0.25,109,1,1730133970945684769,3.0,3.25,26,0.5869307907779148,nan,nan,620,1664,1062,145
1.5,0.25,109,2,1730133970945684769,3.0,3.25,26,0.2429019332383183,nan,nan,620,1664,1062,145
1.5,0.25,109,3,1730133970945684769,3.0,3.25,26,0.09243808617829526,nan,nan,620,1664,1062,145
1.5,0.25,110,1,7705772805548508280,3.0,3.25,26,0.6237618295895531,nan,nan,449,1358,949,124
1.5,0.25,110,2,7705772805548508280,3.0,3.25,26,0.2753350249589201,nan,nan,449,1358,949,124
1.5,0.25,110,3,7705772805548508280,3.0,3.25,26,0.10696622725563205,nan,nan,449,1358,949,124
1.5,0.25,111,1,12881838599915928023,3.0,3.25,26,0.6280792242490799,nan,nan,624,1751,1129,158
1.5,0.25,111,2,12881838599915928023,3.0,3.25,26,0.30816585899446797,nan,nan,624,1751,1129,158
1.5,0.25,111,3,12881838599915928023,3.0,3.25,26,0.13473166401110273,nan,nan,624,1751,1129,158
1.5,0.25,112,1,3925046929142342195,3.0,3.25,26,0.6152646959133445,nan,nan,610,1855,1221,194
1.5,0.25,112,2,3925046929142342195,3.0,3.25,26,0.30398010631843425,nan,nan,610,1855,1221,194
1.5,0.25,112,3,3925046929142342195,3.0,3.25,26,0.11352333668026961,nan,nan,610,1855,1221,194
1.5,0.25,113,1,7941762420109678937,3.0,3.25,26,0.6001276346513214,nan,nan,576,1650,1079,158
1.5,0.25,113,2,7941762420109678937,3.0,3.25,26,0.251203830573093,nan,nan,576,1650,1079,158
1.5,0.25,113,3,7941762420109678937,3.0,3.25,26,0.07308728779358437,nan,nan,576,1650,1079,158
1.5,0.25,114,1,11708822676296716374,3.0,3.25,26,0.625809169120682,nan,nan,463,1292,858,131
1.5,0.25,114,2,11708822676296716374,3.0,3.25,26,0.27265412164436525,nan,nan,463,1292,858,131
1.5,0.25,114,3,11708822676296716374,3.0,3.25,26,0.09886800342836707,nan,nan,463,1292,858,131
1.5,0.25,115,1,1161993394287076953,3.0,3.25,26,0.6559356551018538,nan,nan,524,1462,951,151
1.5,0.25,115,2,1161993394287076953,3.0,3.25,26,0.3184329457828897,nan,nan,524,1462,951,151
1.5,0.25,115,3,1161993394287076953,3.0,3.25,26,0.12190465134728835,nan,nan,524,1462,951,151
1.5,0.25,116,1,11920027482745225503,3.0,3.25,26,0.6305385500136356,nan,nan,494,1438,978,127
1.5,0.25,116,2,11920027482745225503,3.0,3.25,26,0.2950081261732437,nan,nan,494,1438,978,127
1.5,0.25,116,3,11920027482745225503,3.0,3.25,26,0.08702334453326542,nan,nan,494,1438,978,127
1.5,0.25,117,1,10380987953599558794,3.0,3.25,26,0.5800039993560332,nan,nan,551,1648,1115,142
1.5,0.25,117,2,10380987953599558794,3.0,3.25,26,0.22327072493535025,nan,nan,551,1648,1115,142
1.5,0.25,117,3,10380987953599558794,3.0,3.25,26,0.06624047688032043,nan,nan,551,1648,1115,142
1.5,0.25,118,1,16196226566222947703,3.0,3.25,26,0.6082269331252731,nan,nan,486,1360,918,121
1.5,0.25,118,2,16196226566222947703,3.0,3.25,26,0.2773375920162596,nan,nan,486,1360,918,121
1.5,0.25,118,3,16196226566222947703,3.0,3.25,26,0.08738528732585732,nan,nan,486,1360,918,121
1.5,0.25,119,1,11553906306794414699,3.0,3.25,26,0.6194315700536446,nan,nan,430,1321,920,131
1.5,0.25,119,2,11553906306794414699,3.0,3.25,26,0.26054581813925703,nan,nan,430,1321,920,131
1.5,0.25,119,3,11553906306794414699,3.0,3.25,26,0.06860907046501856,nan,nan,430,1321,920,131
1.5,0.5,0,1,9161273859928573750,3.0,3.25,26,0.6300603211664099,nan,nan,314,1268,840,280
1.5,0.5,0,2,9161273859928573750,3.0,3.25,26,0.2531630778974517,nan,nan,314,1268,840,280
1.5,0.5,0,3,9161273859928573750,3.0,3.25,26,0.05192714936031424,nan,nan,314,1268,840,280
1.5,0.5,1,1,1464792599331674022,3.0,3.25,26,0.6276887829408888,nan,nan,320,1111,746,208
1.5,0.5,1,2,1464792599331674022,3.0,3.25,26,0.24797635661191483,nan,nan,320,1111,746,208
1.5,0.5,1,3,1464792599331674022,3.0,3.25,26,0.0752670537537081,nan,nan,320,1111,746,208
1.5,0.5,2,1,300896047765526664,3.0,3.25,26,0.6011787531789616,nan,nan,451,1534,968,283
1.5,0.5,2,2,300896047765526664,3.0,3.25,26,0.2665356933973055,nan,nan,451,1534,968,283
1.5,0.5,2,3,300896047765526664,3.0,3.25,26,0.10266833863221864,nan,nan,451,1534,968,283
1.5,0.5,3,1,17100765858928074022,3.0,3.25,26,0.6249044295140127,nan,nan,263,1060,757,214
1.5,0.5,3,2,17100765858928074022,3.0,3.25,26,0.3020863349877481,nan,nan,263,1060,757,214
1.5,0.5,3,3,17100765858928074022,3.0,3.25,26,0.1406243707336736,nan,nan,263,1060,757,214
1.5,0.5,4,1,14985285293914749322,3.0,3.25,26,0.6326957889215521,nan,nan,360,1306,869,251
1.5,0.5,4,2,14985285293914749322,3.0,3.25,26,0.26420593497863376,nan,nan,360,1306,869,251
1.5,0.5,4,3,14985285293914749322,3.0,3.25,26,0.08100896414856541,nan,nan,360,1306,869,251
1.5,0.5,5,1,6553801382665259558,3.0,3.25,26,0.6129900853117844,nan,nan,381,1379,908,257
1.5,0.5,5,2,6553801382665259558,3.0,3.25,26,0.2623751447312526,nan,nan,381,1379,908,257
1.5,0.5,5,3,6553801382665259558,3.0,3.25,26,0.08293783906234091,nan,nan,381,1379,908,257
1.5,0.5,6,1,13393311084727021375,3.0,3.25,26,0.6061611839420977,nan,nan,340,1231,798,259
1.5,0.5,6,2,13393311084727021375,3.0,3.25,26,0.28299831499839595,nan,nan,340,1231,798,259
1.5,0.5,6,3,13393311084727021375,3.0,3.25,26,0.10792040844452153,nan,nan,340,1231,798,259
1.5,0.5,7,1,10304394691000619921,3.0,3.25,26,0.5704773793138895,nan,nan,286,1021,708,187
1.5,0.5,7,2,10304394691000619921,3.0,3.25,26,0.1900155892716445,nan,nan,286,1021,708,187
1.5,0.5,7,3,10304394691000619921,3.0,3.25,26,0.04491493194234757,nan,nan,286,1021,708,187
1.5,0.5,8,1,4135105143354915867,3.0,3.25,26,0.6439517269094721,nan,nan,477,1599,988,299
1.5,0.5,8,2,4135105143354915867,3.0,3.25,26,0.3066619794096178,nan,nan,477,1599,988,299
1.5,0.5,8,3,4135105143354915867,3.0,3.25,26,0.12766185268474026,nan,nan,477,1599,988,299
1.5,0.5,9,1,7427202707005389386,3.0,3.25,26,0.6498277407659765,nan,nan,461,1448,896,251
1.5,0.5,9,2,7427202707005389386,3.0,3.25,26,0.32969383606989866,nan,nan,461,1448,896,251
1.5,0.5,9,3,7427202707005389386,3.0,3.25,26,0.14528343052316156,nan,nan,461,1448,896,251
1.5,0.5,10,1,8353546505052192147,3.0,3.25,26,0.625813502812748,nan,nan,414,1416,913,265
1.5,0.5,10,2,8353546505052192147,3.0,3.25,26,0.28950276072269204,nan,nan,414,1416,913,265
1.5,0.5,10,3,8353546505052192147,3.0,3.25,26,0.0951402961144704,nan,nan,414,1416,913,265
1.5,0.5,11,1,9782929762430569568,3.0,3.25,26,0.662348186658068,nan,nan,400,1348,866,250
1.5,0.5,11,2,9782929762430569568,3.0,3.25,26,0.30769111395532317,nan,nan,400,1348,866,250
1.5,0.5,11,3,9782929762430569568,3.0,3.25,26,0.11518439199057849,nan,nan,400,1348,866,250
1.5,0.5,12,1,10318399465362730645,3.0,3.25,26,0.6551919617894696,nan,nan,468,1441,891,255
1.5,0.5,12,2,10318399465362730645,3.0,3.25,26,0.3146565545420168,nan,nan,468,1441,891,255
1.5,0.5,12,3,10318399465362730645,3.0,3.25,26,0.10802766153758855,nan,nan,468,1441,891,255
1.5,0.5,13,1,5470630464391932536,3.0,3.25,26,0.5788039897418257,nan,nan,488,1637,1007,306
1.5,0.5,13,2,5470630464391932536,3.0,3.25,26,0.21997155021793197,nan,nan,488,1637,1007,306
1.5,0.5,13,3,5470630464391932536,3.0,3.25,26,0.05886990841830863,nan,nan,488,1637,1007,306
1.5,0.5,14,1,14661941189683781480,3.0,3.25,26,0.6089575055018945,nan,nan,304,1064,719,212
1.5,0.5,14,2,14661941189683781480,3.0,3.25,26,0.290958878202869,nan,nan,304,1064,719,212
1.5,0.5,14,3,14661941189683781480,3.0,3.25,26,0.09687241992574741,nan,nan,304,1064,719,212
1.5,0.5,15,1,16319747959393865215,3.0,3.25,26,0.6322362662107713,nan,nan,383,1237,785,256
1.5,0.5,15,2,16319747959393865215,3.0,3.25,26,0.2966289744874648,nan,nan,383,1237,785,256
1.5,0.5,15,3,16319747959393865215,3.0,3.25,26,0.12305933714387686,nan,nan,383,1237,785,256
1.5,0.5,16,1,7133909378578775810,3.0,3.25,26,0.5818086967453766,nan,nan,340,1220,798,256
1.5,0.5,16,2,7133909378578775810,3.0,3.25,26,0.22519668618436317,nan,nan,340,1220,798,256
1.5,0.5,16,3,7133909378578775810,3.0,3.25,26,0.08057667899515554,nan,nan,340,1220,798,256
1.5,0.5,17,1,4320599172875648075,3.0,3.25,26,0.6252450607670088,nan,nan,376,1331,865,256
1.5,0.5,17,2,4320599172875648075,3.0,3.25,26,0.2906936680775733,nan,nan,376,1331,865,256
1.5,0.5,17,3,4320599172875648075,3.0,3.25,26,0.09824480100887703,nan,nan,376,1331,865,256
1.5,0.5,18,1,12622818429456447812,3.0,3.25,26,0.6059013314538668,nan,nan,255,1010,714,209
1.5,0.5,18,2,12622818429456447812,3.0,3.25,26,0.2383923443563796,nan,nan,255,1010,714,209
1.5,0.5,18,3,12622818429456447812,3.0,3.25,26,0.07104176214357195,nan,nan,255,1010,714,209
1.5,0.5,19,1,16196120520434303228,3.0,3.25,26,0.5805001756541401,nan,nan,289,1155,802,234
1.5,0.5,19,2,16196120520434303228,3.0,3.25,26,0.22925288614844938,nan,nan,289,1155,802,234
1.5,0.5,19,3,16196120520434303228,3.0,3.25,26,0.07530603607436222,nan,nan,289,1155,802,234
1.5,0.5,20,1,16456726386850691121,3.0,3.25,26,0.6009927289032744,nan,nan,315,1171,793,225
1.5,0.5,20,2,16456726386850691121,3.0,3.25,26,0.2632278690550264,nan,nan,315,1171,793,225
1.5,0.5,20,3,16456726386850691121,3.0,3.25,26,0.08329686093097513,nan,nan,315,1171,793,225
1.5,0.5,21,1,5082807612085318215,3.0,3.25,26,0.6275320936711808,nan,nan,312,1192,806,240
1.5,0.5,21,2,5082807612085318215,3.0,3.25,26,0.2853874569962473,nan,nan,312,1192,806,240
1.5,0.5,21,3,5082807612085318215,3.0,3.25,26,0.1177437678415913,nan,nan,312,1192,806,240
1.5,0.5,22,1,9438879005973191464,3.0,3.25,26,0.615362723222532,nan,nan,333,1180,792,221
1.5,0.5,22,2,9438879005973191464,3.0,3.25,26,0.25180319560593306,nan,nan,333,1180,792,221
1.5,0.5,22,3,9438879005973191464,3.0,3.25,26,0.08245552863397212,nan,nan,333,1180,792,221
1.5,0.5,23,1,16663567245059726889,3.0,3.25,26,0.7231930682622417,nan,nan,342,1075,702,192
1.5,0.5,23,2,16663567245059726889,3.0,3.25,26,0.4140858965992847,nan,nan,342,1075,702,192
1.5,0.5,23,3,16663567245059726889,3.0,3.25,26,0.18915909545602877,nan,nan,342,1075,702,192
1.5,0.5,24,1,476076715791373676,3.0,3.25,26,0.6468850166384164,nan,nan,459,1496,923,274
1.5,0.5,24,2,476076715791373676,3.0,3.25,26,0.273101187686302,nan,nan,459,1496,923,274
1.5,0.5,24,3,476076715791373676,3.0,3.25,26,0.0920050947508088,nan,nan,459,1496,923,274
1.5,0.5,25,1,7795709478776365193,3.0,3.25,26,0.5796993849545177,nan,nan,400,1356,874,253
1.5,0.5,25,2,7795709478776365193,3.0,3.25,26,0.20319556563755908,nan,nan,400,1356,874,253
1.5,0.5,25,3,7795709478776365193,3.0,3.25,26,0.04335697114354041,nan,nan,400,1356,874,253
1.5,0.5,26,1,3275015196714522957,3.0,3.25,26,0.625772362960081,nan,nan,342,1250,830,247
1.5,0.5,26,2,3275015196714522957,3.0,3.25,26,0.30444523198194423,nan,nan,342,1250,830,247
1.5,0.5,26,3,3275015196714522957,3.0,3.25,26,0.11078244430900838,nan,nan,342,1250,830,247
1.5,0.5,27,1,7994677872580781395,3.0,3.25,26,0.6362105291679422,nan,nan,355,1174,756,225
1.5,0.5,27,2,7994677872580781395,3.0,3.25,26,0.28033319027704817,nan,nan,355,1174,756,225
1.5,0.5,27,3,7994677872580781395,3.0,3.25,26,0.08735059783718548,nan,nan,355,1174,756,225
1.5,0.5,28,1,11701447568475532297,3.0,3.25,26,0.637163250408029,nan,nan,363,1205,780,231
1.5,0.5,28,2,11701447568475532297,3.0,3.25,26,0.29682433057241825,nan,nan,363,1205,780,231
1.5,0.5,28,3,11701447568475532297,3.0,3.25,26,0.08026457658217145,nan,nan,363,1205,780,231
1.5,0.5,29,1,916556704153472846,3.0,3.25,26,0.6029388817754416,nan,nan,366,1296,855,246
1.5,0.5,29,2,916556704153472846,3.0,3.25,26,0.26793666725804405,nan,nan,366,1296,855,246
1.5,0.5,29,3,916556704153472846,3.0,3.25,26,0.08176597539864973,nan,nan,366,1296,855,246
1.5,0.5,30,1,5751298793473415570,3.0,3.25,26,0.60539944435251,nan,nan,276,940,662,171
1.5,0.5,30,2,5751298793473415570,3.0,3.25,26,0.25474234564019665,nan,nan,276,940,662,171
1.5,0.5,30,3,5751298793473415570,3.0,3.25,26,0.07955339575744998,nan,nan,276,940,662,171
1.5,0.5,31,1,8471144926698995923,3.0,3.25,26,0.6190281844351279,nan,nan,448,1495,938,278
1.5,0.5,31,2,8471144926698995923,3.0,3.25,26,0.2684601953835244,nan,nan,448,1495,938,278
1.5,0.5,31,3,8471144926698995923,3.0,3.25,26,0.08844629511243424,nan,nan,448,1495,938,278
1.5,0.5,32,1,14919201312961871601,3.0,3.25,26,0.5948384699821483,nan,nan,427,1517,991,265
1.5,0.5,32,2,14919201312961871601,3.0,3.25,26,0.22443706266757,nan,nan,427,1517,991,265
1.5,0.5,32,3,14919201312961871601,3.0,3.25,26,0.06631409120467066,nan,nan,427,1517,991,265
1.5,0.5,33,1,13034036397136617933,3.0,3.25,26,0.6517018110193644,nan,nan,257,978,696,185
1.5,0.5,33,2,13034036397136617933,3.0,3.25,26,0.29048838535184374,nan,nan,257,978,696,185
1.5,0.5,33,3,13034036397136617933,3.0,3.25,26,0.09569130505698406,nan,nan,257,978,696,185
1.5,0.5,34,1,11785635152291662024,3.0,3.25,26,0.5986812337811906,nan,nan,231,902,649,185
1.5,0.5,34,2,11785635152291662024,3.0,3.25,26,0.2791659284366867,nan,nan,231,902,649,185
1.5,0.5,34,3,11785635152291662024,3.0,3.25,26,0.10394403584506248,nan,nan,231,902,649,185
1.5,0.5,35,1,12833253477784903658,3.0,3.25,26,0.5853768277405703,nan,nan,346,1193,806,212
